ordem;restaurant_id;categoria;caminho_categorias;source_category_ids;source_id;tipo_original;nome;descricao;preco_direto_centavos;preco_fonte_centavos;preco_fonte_reais;origem_preco;preco_json_pointer;json_pointer;opcoes;sinalizacoes;estado_fonte;status_revisao_humana;observacoes_ike
186;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69373698d871d329d52c80e0;wine;Pieve Santa Restituta Brunello di Montalcino;;;271900;2719,00;opcao ativa unica;/2/menus/3/menuItems/48/options/0/price;/2/menus/3/menuItems/48;750ml: R$ 2719,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
187;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;693743fcd871d329d52dadfa;wine;Vosne Romanée;;;336000;3360,00;opcao ativa unica;/2/menus/3/menuItems/49/options/0/price;/2/menus/3/menuItems/49;750ml: R$ 3360,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
188;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69399e6e20d73ebda334dd75;wine;Château Lynch-Bages Grand Cru Classé;;;677400;6774,00;opcao ativa unica;/2/menus/3/menuItems/50/options/0/price;/2/menus/3/menuItems/50;750ml: R$ 6774,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
189;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de953958b41df729741b03;wine;Morey-Saint-Denis Vieilles Vignes Domaine Stéphane Magnien;;;197500;1975,00;opcao ativa unica;/2/menus/3/menuItems/51/options/0/price;/2/menus/3/menuItems/51;750ml: R$ 1975,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
190;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de96a858b41df72974404d;wine;Chambolle-Musigny “Les Sentiers” 1er Cru (Domaine Robert Groffier);;;799900;7999,00;opcao ativa unica;/2/menus/3/menuItems/52/options/0/price;/2/menus/3/menuItems/52;750ml: R$ 7999,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
191;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de984358b41df729748508;wine;Savigny-Les-Beaune AOC (Domaine Simon Bize);;;130700;1307,00;opcao ativa unica;/2/menus/3/menuItems/53/options/0/price;/2/menus/3/menuItems/53;750ml: R$ 1307,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
192;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de991f5add7de5decd9959;wine;Château Lafon Rochet;;;166500;1665,00;opcao ativa unica;/2/menus/3/menuItems/54/options/0/price;/2/menus/3/menuItems/54;750ml: R$ 1665,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
193;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de996558b41df72974ad7c;wine;Château Léoville Poyferré;"Cor vermelho rubi intenso. Complexo aroma de frutas negras como groselha e cassis, ervas frescas e leve toque de defumado. 
Palato elegante, taninos macios e final persistente. ";;581400;5814,00;opcao ativa unica;/2/menus/3/menuItems/55/options/0/price;/2/menus/3/menuItems/55;750ml: R$ 5814,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
194;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de9a0a2b2507b2687b7b2e;wine;Post-Scriptum;"Nos mesmos moldes dos ""deuxièmes vins"" dos châteaux de Bordeaux, o Post Scriptum é o super-segundo vinho do grandioso Chryseia, em um estilo robusto, elegante e concentrado. Trata-se de um grande vinho, que compete em qualidade com os principais vinhos da maioria dos produtores do Douro. É um vinho complexo e muito elegante, que fica ainda melhor após alguns anos na adega. É sem dúvida um dos maiores sucessos entre os grandes vinhos portugueses!

";;82700;827,00;opcao ativa unica;/2/menus/3/menuItems/56/options/0/price;/2/menus/3/menuItems/56;750ml: R$ 827,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
195;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de9a722b2507b2687b7db6;wine;Buçaco Bairrada Tinto;O vinho de Buçaco começou a ser produzido em 1917 para ser servido aos hóspedes no restaurante do luxuoso hotel Palácio do Bussaco, fundado por Alexandre de Almeida, que se inspirou no conceito dos hotéis vinícolas da Côte d'Azur francesa. Assim nasceu esta lenda do vinho português que durante vários anos não era vendida em nenhum outro lugar além do hotel – a Mistral foi pioneira em todo o mundo, incluindo Portugal, na comercialização dos vinhos do Buçaco. Este Bairrada tinto é a melhor escolha para quem deseja se iniciar aos incríveis, complexos e longevos vinhos do Buçaco com uma abordagem mais frutada e taninos prontos mais jovens. Um vinho de gastronomia antes de tudo, que combina à perfeição com uma leitoa assada!;;159900;1599,00;opcao ativa unica;/2/menus/3/menuItems/57/options/0/price;/2/menus/3/menuItems/57;750ml: R$ 1599,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
196;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de9af458b41df72974c2ca;wine;Vinha Do Mouro;Foram os dias quentes e secos da cidade de Estremoz, no Alentejo, que deram origem a este vinho que, como bom representante da tipicidade alentejana, mostra excelente complexidade aromática e boa estrutura - e ainda com um toque a mais de elegância, que surpreende para a faixa de preço.;;38200;382,00;opcao ativa unica;/2/menus/3/menuItems/58/options/0/price;/2/menus/3/menuItems/58;750ml: R$ 382,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
197;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de9b3958b41df72974c9b9;wine;Château Musar;"Cor rubi intensa, aromas de frutas vermelhas como ameixas e amoras; especiarias, toque balsâmico e tostado. Um vinho cheio de elegância e personalidade, possui bastante acidez e taninos bem presentes. Potente, saboroso, interessante, com boa persistência.

";;139900;1399,00;opcao ativa unica;/2/menus/3/menuItems/59/options/0/price;/2/menus/3/menuItems/59;750ml: R$ 1399,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
198;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de9ba858b41df72974d94f;wine;Yalumba The Signature (cabernet Sauvignon Shiraz);;;188100;1881,00;opcao ativa unica;/2/menus/3/menuItems/60/options/0/price;/2/menus/3/menuItems/60;750ml: R$ 1881,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
199;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69de9da458b41df729751984;wine;On The Road Pinot Noir from Patagonia;On the Road Pinot Noir, é o mais novo lançamento de Ernesto Catena. É um vinho tinto delicado e fresco com um bouquet que remete a notas de framboesa, cereja, morango, violeta e coco. Na boca tem uma entrada doce com corpo médio a leve. Esse vinho mostra sua melhor forma quando em contato com oxigênio, monstrando notas de caramelo proveniente do estágio em madeira.;;41500;415,00;opcao ativa unica;/2/menus/3/menuItems/61/options/0/price;/2/menus/3/menuItems/61;750ml: R$ 415,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
200;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69dea9ab285ea768b135e418;wine;Merlot Riserva Trentino DOC;;;30200;302,00;opcao ativa unica;/2/menus/3/menuItems/62/options/0/price;/2/menus/3/menuItems/62;750ml: R$ 302,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
201;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deaa6f58b41df72977144c;wine;"Cabert Trivenezie  ""Pinot Nero"" IGT";;;20100;201,00;opcao ativa unica;/2/menus/3/menuItems/63/options/0/price;/2/menus/3/menuItems/63;750ml: R$ 201,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
202;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deab7c58b41df729774919;wine;"Sforzato Di Valtellina ""Fiori Di Sparta"" DOCG";;;66900;669,00;opcao ativa unica;/2/menus/3/menuItems/64/options/0/price;/2/menus/3/menuItems/64;750ml: R$ 669,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
203;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deacfe58b41df72977b861;wine;Porlapá Barbera D'Asti Superiore DOCG;;;51500;515,00;opcao ativa unica;/2/menus/3/menuItems/65/options/0/price;/2/menus/3/menuItems/65;750ml: R$ 515,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
204;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69dead9c58b41df72977f613;wine;Barolo Boeri DOCG;;;119900;1199,00;opcao ativa unica;/2/menus/3/menuItems/66/options/0/price;/2/menus/3/menuItems/66;750ml: R$ 1199,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
205;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deae4058b41df729782fcb;wine;Romulo IGT;;;19900;199,00;opcao ativa unica;/2/menus/3/menuItems/67/options/0/price;/2/menus/3/menuItems/67;750ml: R$ 199,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
206;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deae7558b41df729783e50;wine;ORO DEI SANI CHIANTI CLASSICO DOCG;Amadurece 24 meses em barricas de carvalho americano. Aromas com muita complexidade, intensos e elegantes, bouquet amplo com notas de cerejas, florais e violetas. Persistência alta, encorpado, estruturado com grande maciez e ótimo equilibrio.;;29900;299,00;opcao ativa unica;/2/menus/3/menuItems/68/options/0/price;/2/menus/3/menuItems/68;750ml: R$ 299,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
207;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deaef858b41df7297865a8;wine;Colle dei Medici Brunello di Montalcino Riserva DOCG;;;137200;1372,00;opcao ativa unica;/2/menus/3/menuItems/69/options/0/price;/2/menus/3/menuItems/69;750ml: R$ 1372,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
208;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deafb3063ab3224846bc14;wine;Galileo Colli Pasaresi Riserva DOC;;;30300;303,00;opcao ativa unica;/2/menus/3/menuItems/70/options/0/price;/2/menus/3/menuItems/70;750ml: R$ 303,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
209;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deb0090b1ee746399d2a55;wine;Passo Dei Sani Premium Rosso;"Visual: Vermelho rubi brilhante;
Olfato:Apresenta um bouquet amplo, com notas de frutas vermelhas, como cereja e mirtilo;
Paladar: No paladar apresenta-se seco e macio;
Harmonização: Perfeita a combinação com carnes vermelhas, massas e queijos";;19900;199,00;opcao ativa unica;/2/menus/3/menuItems/71/options/0/price;/2/menus/3/menuItems/71;750ml: R$ 199,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
210;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deb18058b41df729791904;wine;"Terre Carsiche ""Nero Di Troia"" IGT";;;20100;201,00;opcao ativa unica;/2/menus/3/menuItems/72/options/0/price;/2/menus/3/menuItems/72;750ml: R$ 201,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
211;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deb21f58b41df7297956b6;wine;I Mori IGT;;;28200;282,00;opcao ativa unica;/2/menus/3/menuItems/73/options/0/price;/2/menus/3/menuItems/73;750ml: R$ 282,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
212;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69deb27458b41df72979681c;wine;Naxos Rosso Terre Siciliane ;Apresenta aroma macio, com notas frutadas. Na boca apresenta entrada macia e suave, delicadamente frutada e com notas que lembram ameixa madura e cereja.;;29700;297,00;opcao ativa unica;/2/menus/3/menuItems/74/options/0/price;/2/menus/3/menuItems/74;750ml: R$ 297,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
213;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69e125f3c31aa4aaf9093b3a;wine;Second De Camensac;"2854 M4 Os tintos matizados e desenvolvidos são vinhos de corpo médio ou encorpado, nos quais a maturação criou notas de couro, estábulo, carvalho e ervas.

Esses sabores e aromas terrosos tornam-se mais pronunciados à medida que o vinho amadurece e se desenvolve. A maturação em carvalho também adiciona notas picantes e de baunilha.

Dicas de uso
Vinhos complexos e encorpados combinam bem com pratos rústicos de carne. Você também pode harmonizá-los com queijos ou apreciá-los sozinhos.

Experimente com bife de rena, entrecôte ou queijos duros e envelhecidos, como Gouda, Parmesão ou Manchego.";;68800;688,00;opcao ativa unica;/2/menus/3/menuItems/75/options/0/price;/2/menus/3/menuItems/75;750ml: R$ 688,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
214;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69e12650f4731091156669ba;wine;Pauillac;"Este Pauillac revela uma bela e intensa cor rubi.
No nariz tem aromas de fruta preta madura, especiarias, alcaçuz e um toque de fumo.
Na boca, o início é fresco e suave, o paladar é redondo e frutado; o final é encorpado e mineral, com notas de frutas maceradas, em especial cereja morello.
A impressão geral é carnuda, refletindo o clima ensolarado do ano, e pode ser apreciado desde já.";;171000;1710,00;opcao ativa unica;/2/menus/3/menuItems/76/options/0/price;/2/menus/3/menuItems/76;750ml: R$ 1710,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
215;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69e126aff4731091156678f9;wine;Petit Pittacum ;Petit Pittacum é originado a partir da irresistível uva Mencía de vinhedos centenários, como os outros tintos do produtor. A diferença é que essa versão passa apenas três meses em barrica, resultando em um vinho cheio de fruta vermelha, saboroso e fácil de agradar. Também é ótimo para combinar com comida.;;28700;287,00;opcao ativa unica;/2/menus/3/menuItems/77/options/0/price;/2/menus/3/menuItems/77;750ml: R$ 287,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME;FONTE_VERIFICADA;PENDENTE;
216;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69e126e3f4731091156680f7;wine;Emilio Moro ;Well integrated berry fruit aromas, with power & concentration.;;63200;632,00;opcao ativa unica;/2/menus/3/menuItems/78/options/0/price;/2/menus/3/menuItems/78;750ml: R$ 632,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
217;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69e1272cf473109115668c51;wine;Emilio Moro Malleolus;;;99800;998,00;opcao ativa unica;/2/menus/3/menuItems/79/options/0/price;/2/menus/3/menuItems/79;750ml: R$ 998,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
218;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69e127c3f47310911566a7b5;wine;Tarapaca Gran Reserva Syrah;;;29600;296,00;opcao ativa unica;/2/menus/3/menuItems/80/options/0/price;/2/menus/3/menuItems/80;750ml: R$ 296,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
219;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69e12802f47310911566b66f;wine;ALTA VISTA ATEMPORAL;;;29700;297,00;opcao ativa unica;/2/menus/3/menuItems/81/options/0/price;/2/menus/3/menuItems/81;750ml: R$ 297,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
220;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;692b94773537030715deba4b;dish;Rolha convencional;"
";18000;18000;180,00;price direto;/2/menus/3/menuItems/82/price;/2/menus/3/menuItems/82;;DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
221;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69fcf82555153376bd6a1337;wine;Charmes De Kirwan;Cor vermelha profunda e um nariz floral frutado com notas de cerejas. Taninos redondos no primeiro momento. Na boca é agradável e equilibrado. ;;136000;1360,00;opcao ativa unica;/2/menus/3/menuItems/83/options/0/price;/2/menus/3/menuItems/83;750ml: R$ 1360,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
222;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69fcf90e55153376bd6a3498;wine;Luzon Crianza Seleccion;"Intense cherry red with a red ruby rim.
Delicate, black fruit, balsamic, scrubland memories (rosemary, rockrose and liquorice). Delicate and elegant structure, sweet tannins and balsamic species (nutmeg, vanilla and cinnamon). Complex, touched by the delicacy and elegance from the Mediterranean climate";;41500;415,00;opcao ativa unica;/2/menus/3/menuItems/84/options/0/price;/2/menus/3/menuItems/84;750ml: R$ 415,00;PRECO_EM_OPCAO;FONTE_VERIFICADA;PENDENTE;
223;madonna_cucina;| Tintos;Adega > | Tintos;691b1e1f308a9fdefff72671 > 6925e7914ca04d4034d10696;69fcfa3e55153376bd6a7274;wine;Viña Progreso Sueños De Elisa Open Barrel Tannat;;;99900;999,00;opcao ativa unica;/2/menus/3/menuItems/85/options/0/price;/2/menus/3/menuItems/85;750ml: R$ 999,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
224;madonna_cucina;| Doces | Sobremesas;Adega > | Doces | Sobremesas;691b1e1f308a9fdefff72671 > 692760031286fbb165cd2674;6927607d1286fbb165cd48d5;wine; Capofaro di Salina;;;99600;996,00;opcao ativa unica;/2/menus/4/menuItems/0/options/0/price;/2/menus/4/menuItems/0;500ml: R$ 996,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
225;madonna_cucina;| Doces | Sobremesas;Adega > | Doces | Sobremesas;691b1e1f308a9fdefff72671 > 692760031286fbb165cd2674;692c6447f71be2acd3ec1460;wine;"Tokaji Aszú ""3 Puttonyos"" ";;;121800;1218,00;opcao ativa unica;/2/menus/4/menuItems/1/options/0/price;/2/menus/4/menuItems/1;500ml: R$ 1218,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
226;madonna_cucina;| Vinhos Fortificados;Adega > | Vinhos Fortificados;691b1e1f308a9fdefff72671 > 692760e01286fbb165cd5eee;692761571286fbb165cd7347;wine;Jerez Napoleon Amontillado;;;83400;834,00;opcao ativa unica;/2/menus/5/menuItems/0/options/0/price;/2/menus/5/menuItems/0;500ml: R$ 834,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
227;madonna_cucina;| Vinhos Fortificados;Adega > | Vinhos Fortificados;691b1e1f308a9fdefff72671 > 692760e01286fbb165cd5eee;692c675b617a06b0f69845cb;wine;Meandro Finest Reserve Port;;;45600;456,00;opcao ativa unica;/2/menus/5/menuItems/1/options/0/price;/2/menus/5/menuItems/1;750ml: R$ 456,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
228;madonna_cucina;| Vinhos Fortificados;Adega > | Vinhos Fortificados;691b1e1f308a9fdefff72671 > 692760e01286fbb165cd5eee;69e129cbf473109115670d82;wine;Porto Ramos Pinto Tawny 10 Years ;;;105200;1052,00;opcao ativa unica;/2/menus/5/menuItems/2/options/0/price;/2/menus/5/menuItems/2;750ml: R$ 1052,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
229;madonna_cucina;| Destilado Vinico;Adega > | Destilado Vinico;691b1e1f308a9fdefff72671 > 6927629e1286fbb165cdb5d0;692b65cf878d1d9427239a32;wine;Grappa Unica ;;;107800;1078,00;opcao ativa unica;/2/menus/6/menuItems/0/options/0/price;/2/menus/6/menuItems/0;500ml: R$ 1078,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
230;madonna_cucina;| Espumante Meia Garrafa;Adega > | Espumante Meia Garrafa;691b1e1f308a9fdefff72671 > 6927631e1286fbb165cdcceb;692c6c5c617a06b0f69a32f2;wine;Vallontano Brut ;;;13100;131,00;opcao ativa unica;/2/menus/7/menuItems/0/options/0/price;/2/menus/7/menuItems/0;Meia-Garrafa: R$ 131,00;PRECO_EM_OPCAO | NOME_REPETIDO_PRESERVAR_CATEGORIA_E_VOLUME | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
231;madonna_cucina;| Vinhos Brancos Meia Garrafa;Adega > | Vinhos Brancos Meia Garrafa;691b1e1f308a9fdefff72671 > 6927646b1286fbb165ce0ba1;69276491ed38c96634f6b40f;wine;Campagnola Delle Venezie ;;;18100;181,00;opcao ativa unica;/2/menus/8/menuItems/0/options/0/price;/2/menus/8/menuItems/0;Meia-Garrafa: R$ 181,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
232;madonna_cucina;| Vinhos Brancos Meia Garrafa;Adega > | Vinhos Brancos Meia Garrafa;691b1e1f308a9fdefff72671 > 6927646b1286fbb165ce0ba1;6927651ced38c96634f6cd18;wine;Luis Pato Blanc;;;15600;156,00;opcao ativa unica;/2/menus/8/menuItems/1/options/0/price;/2/menus/8/menuItems/1;Meia-Garrafa: R$ 156,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
233;madonna_cucina;| Vinhos Brancos Meia Garrafa;Adega > | Vinhos Brancos Meia Garrafa;691b1e1f308a9fdefff72671 > 6927646b1286fbb165ce0ba1;692c6f58617a06b0f69b76b7;wine;La Vieille Ferme Blanc;;;18100;181,00;opcao ativa unica;/2/menus/8/menuItems/2/options/0/price;/2/menus/8/menuItems/2;Meia-Garrafa: R$ 181,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
234;madonna_cucina;| Vinhos Brancos Meia Garrafa;Adega > | Vinhos Brancos Meia Garrafa;691b1e1f308a9fdefff72671 > 6927646b1286fbb165ce0ba1;692c7205dec6e888ee2c32ef;wine;Carmen Insigne Blanc ;;;16200;162,00;opcao ativa unica;/2/menus/8/menuItems/3/options/0/price;/2/menus/8/menuItems/3;Meia-Garrafa: R$ 162,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
235;madonna_cucina;| Vinhos Rosés Meia Garrafa;Adega > | Vinhos Rosés Meia Garrafa;691b1e1f308a9fdefff72671 > 69276587ed38c96634f6d968;692c7389dec6e888ee2cde3a;wine;Château Routas ;;;26800;268,00;opcao ativa unica;/2/menus/9/menuItems/0/options/0/price;/2/menus/9/menuItems/0;Meia-Garrafa: R$ 268,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
236;madonna_cucina;| Vinhos Tintos Meia Garrafa;Adega > | Vinhos Tintos Meia Garrafa;691b1e1f308a9fdefff72671 > 692765afede94a7d9103fb0b;69276651ede94a7d91041566;wine;Sassoaloro IGT;;;51200;512,00;opcao ativa unica;/2/menus/10/menuItems/0/options/0/price;/2/menus/10/menuItems/0;Meia-Garrafa: R$ 512,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
237;madonna_cucina;| Vinhos Tintos Meia Garrafa;Adega > | Vinhos Tintos Meia Garrafa;691b1e1f308a9fdefff72671 > 692765afede94a7d9103fb0b;69276697ede94a7d910424d4;wine;Viña Bujanda ;;;15000;150,00;opcao ativa unica;/2/menus/10/menuItems/1/options/0/price;/2/menus/10/menuItems/1;Meia-Garrafa: R$ 150,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
238;madonna_cucina;| Vinhos Tintos Meia Garrafa;Adega > | Vinhos Tintos Meia Garrafa;691b1e1f308a9fdefff72671 > 692765afede94a7d9103fb0b;692c768edec6e888ee2e4886;wine;Altano ;;;16500;165,00;opcao ativa unica;/2/menus/10/menuItems/2/options/0/price;/2/menus/10/menuItems/2;Meia-Garrafa: R$ 165,00;PRECO_EM_OPCAO | DESCRICAO_PT_AUSENTE;FONTE_VERIFICADA;PENDENTE;
